$GPGGA,035718.00,3038.11215,N,10401.76665,E,4,12,0.57,485.2,M,-29.8,M,1.0,0666*4C
$GPGGA,035938.00,3038.10286,N,10401.75135,E,4,12,0.50,484.9,M,-29.8,M,1.0,0666*47
$GPGGA,040246.00,3038.09495,N,10401.73993,E,4,12,0.49,484.9,M,-29.8,M,1.0,0666*41
$GPGGA,040651.00,3038.08619,N,10401.73277,E,4,12,0.53,484.9,M,-29.8,M,1.0,0666*4E
$GPGGA,040926.00,3038.07944,N,10401.71600,E,4,12,0.51,484.8,M,-29.8,M,1.0,0666*4C
$GPGGA,041149.00,3038.06502,N,10401.69704,E,4,12,0.52,484.8,M,-29.8,M,1.0,0666*4C
$GPGGA,041358.00,3038.05314,N,10401.68095,E,4,12,0.55,484.8,M,-29.8,M,1.0,0666*45
$GPGGA,041750.00,3038.04106,N,10401.66499,E,4,12,0.58,484.8,M,-29.8,M,1.0,0666*42
$GPGGA,042217.00,3038.02856,N,10401.64965,E,4,12,0.54,485.2,M,-29.8,M,1.0,0666*46
$GPGGA,042611.00,3037.99923,N,10401.65880,E,4,12,0.65,485.7,M,-29.8,M,1.0,0666*46
$GPGGA,042926.00,3038.01538,N,10401.65324,E,4,12,0.59,485.7,M,-29.8,M,1.0,0666*4F
$GPGGA,043202.00,3038.03520,N,10401.64420,E,4,12,0.57,485.1,M,-29.8,M,1.0,0666*42
$GPGGA,043451.00,3038.04645,N,10401.62992,E,4,12,0.52,485.3,M,-29.8,M,1.0,0666*40
$GPGGA,043726.00,3038.05952,N,10401.61583,E,4,12,0.69,485.4,M,-29.8,M,1.0,0666*4B
$GPGGA,043939.00,3038.07016,N,10401.60049,E,4,12,0.69,485.6,M,-29.8,M,1.0,0666*40
$GPGGA,044304.00,3038.07796,N,10401.58297,E,4,12,0.62,485.8,M,-29.8,M,1.0,0666*43
$GPGGA,044520.00,3038.08480,N,10401.56488,E,4,12,0.57,486.2,M,-29.8,M,1.0,0666*41
$GPGGA,045007.00,3038.09264,N,10401.55129,E,5,12,0.56,500.5,M,-29.8,M,2.0,0666*4B
$GPGGA,045238.00,3038.09384,N,10401.53016,E,5,12,0.58,495.6,M,-29.8,M,1.0,0666*42
$GPGGA,045521.00,3038.08597,N,10401.52058,E,5,12,0.53,489.3,M,-29.8,M,1.0,0666*40
$GPGGA,045850.00,3038.07218,N,10401.50641,E,5,12,0.56,488.5,M,-29.8,M,1.0,0666*4A
$GPGGA,050132.00,3038.05972,N,10401.49233,E,4,12,0.51,485.8,M,-29.8,M,1.0,0666*49
$GPGGA,050326.00,3038.04761,N,10401.47910,E,4,12,0.53,485.7,M,-29.8,M,1.0,0666*4A
